EstudianteID,CohorteMes,TenureSemanas,Edad,CategoriaCurso,Modalidad,MetodoPago,HorasUsoSemana,PctTareasATiempo,PromedioNotas,ParticipacionForo,QuejasSoporte,DiasUltimaSesion,TieneBecaDescuento,CursosPreviosCompletados,Desercion,RatioForoTenure,HorasPorSemanaEfectivas,BrechaTareas,InicioReciente,SinComunidad,NotaBajoAprobatorio,NotaFaltante
3687,2025-02,6,36.0,Marketing Digital,Con mentor en vivo,Yape/Plin,8.1,78.9,14.5,3,0,4.0,0,1,0,0.5,5.154545454545454,-18.900000000000006,0,0,0,0
648,2025-10,17,16.0,Finanzas,Con mentor en vivo,Débito,2.7,28.6,11.1,2,1,2.0,1,3,0,0.11764705882352941,2.1000000000000005,31.4,0,0,1,0
1316,2025-06,4,16.0,Finanzas,Autoestudio,Yape/Plin,4.6,27.6,10.8,0,0,1.0,0,1,0,0.0,4.025,32.4,0,1,1,0
3470,2026-04,14,27.0,Idiomas,Autoestudio,Yape/Plin,2.6,51.5,12.0,0,0,13.0,1,0,1,0.0,0.91,8.5,0,1,1,0
1804,2025-05,2,28.0,Programación,Con mentor en vivo,Yape/Plin,3.0,39.5,10.1,1,0,3.0,1,1,0,0.5,2.1,20.5,1,0,1,0
2887,2026-05,13,36.0,Idiomas,Autoestudio,Yape/Plin,4.3,69.4,14.7,4,0,8.0,0,0,0,0.3076923076923077,2.006666666666667,-9.400000000000006,0,0,0,0
7030,2026-05,15,30.0,Marketing Digital,Con mentor en vivo,Débito,1.2,72.4,,2,0,11.0,0,0,0,0.13333333333333333,0.4666666666666667,-12.400000000000006,0,0,0,1
7434,2026-02,6,33.0,Finanzas,Autoestudio,Tarjeta de crédito,2.1,38.1,9.4,2,0,6.0,0,0,1,0.3333333333333333,1.1307692307692307,21.9,0,0,1,0
765,2025-07,9,27.0,Idiomas,Autoestudio,Yape/Plin,7.4,49.1,9.8,1,0,0.0,0,0,0,0.1111111111111111,7.4,10.899999999999999,0,0,1,0
8456,2025-04,7,34.0,Idiomas,Con mentor en vivo,Tarjeta de crédito,7.0,50.2,9.6,1,0,4.0,0,1,0,0.14285714285714285,4.454545454545455,9.799999999999997,0,0,1,0
1148,2026-02,5,19.0,Programación,Con mentor en vivo,Tarjeta de crédito,7.1,60.1,10.3,5,0,2.0,1,2,0,1.0,5.522222222222222,-0.10000000000000142,0,0,1,0
2192,2025-08,3,29.0,Diseño,Autoestudio,Yape/Plin,3.0,63.7,15.1,5,0,6.0,1,1,0,1.6666666666666667,1.6153846153846154,-3.700000000000003,1,0,0,0
361,2026-04,1,28.0,Marketing Digital,Autoestudio,Débito,4.6,70.2,13.3,4,1,15.0,0,1,0,4.0,1.4636363636363636,-10.200000000000003,1,0,0,0
4706,2025-05,5,30.0,Marketing Digital,Autoestudio,Tarjeta de crédito,3.5,66.1,11.9,0,0,2.0,0,1,0,0.0,2.7222222222222223,-6.099999999999994,0,1,1,0
564,2025-04,21,21.0,Finanzas,Con mentor en vivo,Tarjeta de crédito,1.9,94.2,15.2,4,0,1.0,0,2,0,0.19047619047619047,1.6625,-34.2,0,0,0,0
7921,2025-07,6,27.0,Programación,Con mentor en vivo,Débito,1.2,52.3,11.3,0,0,6.0,0,1,0,0.0,0.6461538461538461,7.700000000000003,0,1,1,0
4619,2025-12,4,37.0,Marketing Digital,Autoestudio,Transferencia,2.3,74.3,15.8,1,0,2.0,0,3,0,0.25,1.788888888888889,-14.299999999999997,0,0,0,0
6437,2026-03,12,21.0,Finanzas,Autoestudio,Yape/Plin,0.4,76.6,17.8,1,0,1.0,0,2,1,0.08333333333333333,0.35000000000000003,-16.599999999999994,0,0,0,0
5685,2025-10,13,16.0,Programación,Autoestudio,Tarjeta de crédito,1.8,79.0,16.8,1,0,1.0,0,2,0,0.07692307692307693,1.5750000000000002,-19.0,0,0,0,0
4323,2025-09,4,37.0,Diseño,Autoestudio,Tarjeta de crédito,2.3,55.3,10.4,1,0,22.0,0,1,0,0.25,0.5551724137931034,4.700000000000003,0,0,1,0
8760,2025-01,17,32.0,Programación,Con mentor en vivo,Yape/Plin,2.7,90.3,14.7,5,0,0.0,0,1,0,0.29411764705882354,2.7,-30.299999999999997,0,0,0,0
6808,2026-05,5,19.0,Finanzas,Con mentor en vivo,Yape/Plin,0.9,66.3,12.2,0,0,14.0,0,0,0,0.0,0.3,-6.299999999999997,0,1,1,0
6836,2026-03,12,28.0,Idiomas,Con mentor en vivo,Transferencia,4.9,69.4,15.9,1,1,0.0,0,0,0,0.08333333333333333,4.9,-9.400000000000006,0,0,0,0
96,2025-06,15,21.0,Programación,Con mentor en vivo,Débito,2.4,63.9,16.2,3,0,4.0,0,1,0,0.2,1.5272727272727273,-3.8999999999999986,0,0,0,0
7257,2026-05,4,24.0,Finanzas,Autoestudio,Débito,3.0,59.0,14.7,3,0,5.0,0,1,0,0.75,1.7499999999999998,1.0,0,0,0,0
5884,2025-05,4,34.0,Diseño,Autoestudio,Yape/Plin,0.4,21.1,5.3,1,0,15.0,1,1,1,0.25,0.1272727272727273,38.9,0,0,1,0
2719,2025-11,2,17.0,Diseño,Autoestudio,Tarjeta de crédito,5.5,77.9,12.3,4,0,3.0,0,2,0,2.0,3.85,-17.900000000000006,1,0,1,0
1394,2026-02,3,37.0,Diseño,Con mentor en vivo,Débito,1.5,42.1,12.3,2,0,0.0,0,2,0,0.6666666666666666,1.5,17.9,1,0,1,0
2277,2025-04,20,19.0,Marketing Digital,Autoestudio,Tarjeta de crédito,1.8,33.7,11.7,1,0,2.0,1,1,0,0.05,1.4000000000000001,26.299999999999997,0,0,1,0
6889,2025-02,11,26.0,Idiomas,Autoestudio,Yape/Plin,1.9,39.9,9.8,2,0,9.0,0,0,1,0.18181818181818182,0.83125,20.1,0,0,1,0
6867,2025-09,8,29.0,Idiomas,Autoestudio,Tarjeta de crédito,1.3,55.6,13.6,2,1,1.0,1,0,0,0.25,1.1375000000000002,4.399999999999999,0,0,0,0
4802,2025-11,9,38.0,Programación,Autoestudio,Transferencia,2.8,53.8,,4,0,12.0,0,1,1,0.4444444444444444,1.031578947368421,6.200000000000003,0,0,0,1
8975,2025-04,4,21.0,Idiomas,Autoestudio,Débito,2.3,93.6,16.2,2,0,3.0,0,1,0,0.5,1.6099999999999999,-33.599999999999994,0,0,0,0
764,2026-05,5,16.0,Finanzas,Con mentor en vivo,Débito,3.8,38.2,8.3,1,0,8.0,0,1,0,0.2,1.7733333333333332,21.799999999999997,0,0,1,0
268,2025-07,18,22.0,Idiomas,Autoestudio,Yape/Plin,7.3,73.2,14.5,4,0,4.0,1,2,0,0.2222222222222222,4.6454545454545455,-13.200000000000003,0,0,0,0
249,2026-03,18,27.0,Marketing Digital,Autoestudio,Tarjeta de crédito,5.0,71.1,13.0,2,0,14.0,0,1,1,0.1111111111111111,1.6666666666666667,-11.099999999999994,0,0,0,0
1733,2026-01,10,36.0,Marketing Digital,Con mentor en vivo,Yape/Plin,12.4,80.7,14.5,2,0,5.0,0,0,0,0.2,7.233333333333333,-20.700000000000003,0,0,0,0
3465,2025-07,5,19.0,Idiomas,Autoestudio,Yape/Plin,,78.4,17.2,4,0,4.0,0,1,0,0.8,,-18.400000000000006,0,0,0,0
512,2026-02,29,20.0,Diseño,Autoestudio,Yape/Plin,2.4,37.9,7.9,5,0,3.0,0,0,0,0.1724137931034483,1.68,22.1,0,0,1,0
7442,2025-12,4,28.0,Idiomas,Autoestudio,Débito,2.0,34.3,11.4,4,0,4.0,0,1,0,1.0,1.2727272727272727,25.700000000000003,0,0,1,0
8563,2026-06,19,26.0,Diseño,Con mentor en vivo,Débito,1.7,45.2,13.1,2,0,2.0,1,1,0,0.10526315789473684,1.3222222222222224,14.799999999999997,0,0,0,0
3544,2026-02,1,32.0,Idiomas,Autoestudio,Yape/Plin,2.9,50.3,11.6,0,0,7.0,0,1,0,0.0,1.45,9.700000000000003,1,1,1,0
4042,2025-12,9,19.0,Marketing Digital,Autoestudio,Tarjeta de crédito,1.7,22.2,7.9,1,0,6.0,1,1,0,0.1111111111111111,0.9153846153846154,37.8,0,0,1,0
4177,2025-06,19,16.0,Diseño,Con mentor en vivo,Yape/Plin,1.1,48.8,12.2,0,1,5.0,1,0,0,0.0,0.6416666666666667,11.200000000000003,0,1,1,0
8413,2025-05,7,33.0,Programación,Autoestudio,Transferencia,1.6,11.2,8.0,3,0,4.0,0,0,0,0.42857142857142855,1.0181818181818183,48.8,0,0,1,0
1632,2026-05,3,22.0,Idiomas,Con mentor en vivo,Yape/Plin,6.4,81.0,16.9,3,0,1.0,0,1,0,1.0,5.6000000000000005,-21.0,1,0,0,0
7290,2025-01,3,23.0,Programación,Autoestudio,Tarjeta de crédito,2.8,57.3,12.8,0,1,1.0,0,2,0,0.0,2.45,2.700000000000003,1,1,1,0
1254,2026-03,2,27.0,Programación,Autoestudio,Yape/Plin,2.1,73.6,14.1,5,0,12.0,0,2,0,2.5,0.7736842105263158,-13.599999999999994,1,0,0,0
510,2025-05,1,36.0,Finanzas,Con mentor en vivo,Yape/Plin,4.7,63.9,10.8,3,0,8.0,1,3,0,3.0,2.1933333333333334,-3.8999999999999986,1,0,1,0
7686,2025-12,4,22.0,Idiomas,Con mentor en vivo,Tarjeta de crédito,2.0,54.9,9.5,2,0,24.0,0,2,0,0.5,0.45161290322580644,5.100000000000001,0,0,1,0
3382,2026-03,16,19.0,Idiomas,Autoestudio,Débito,5.5,67.0,13.4,2,1,4.0,0,0,0,0.125,3.5,-7.0,0,0,0,0
4133,2026-02,9,26.0,Marketing Digital,Autoestudio,Débito,3.2,66.1,15.4,1,0,5.0,1,1,0,0.1111111111111111,1.8666666666666667,-6.099999999999994,0,0,0,0
120,2025-03,13,34.0,Programación,Autoestudio,Tarjeta de crédito,1.4,85.1,12.2,2,1,8.0,1,2,1,0.15384615384615385,0.6533333333333333,-25.099999999999994,0,0,1,0
8767,2025-04,4,25.0,Idiomas,Con mentor en vivo,Tarjeta de crédito,2.4,44.7,13.3,2,0,3.0,0,1,0,0.5,1.68,15.299999999999997,0,0,0,0
2099,2026-02,4,28.0,Programación,Autoestudio,Tarjeta de crédito,1.1,76.0,14.4,4,1,0.0,0,1,0,1.0,1.1,-16.0,0,0,0,0
4603,2025-06,15,37.0,Marketing Digital,Autoestudio,Transferencia,1.0,70.4,12.8,4,0,1.0,0,1,0,0.26666666666666666,0.875,-10.400000000000006,0,0,1,0
3946,2026-02,5,27.0,Idiomas,Autoestudio,Yape/Plin,0.9,15.8,,1,2,34.0,0,0,1,0.2,0.15365853658536588,44.2,0,0,0,1
3038,2025-03,4,32.0,Idiomas,Autoestudio,Tarjeta de crédito,0.5,47.3,11.7,0,0,4.0,0,2,0,0.0,0.3181818181818182,12.700000000000003,0,1,1,0
4983,2025-04,21,41.0,Marketing Digital,Autoestudio,Tarjeta de crédito,1.4,39.5,9.9,2,0,3.0,0,0,1,0.09523809523809523,0.9799999999999999,20.5,0,0,1,0
519,2025-09,1,35.0,Marketing Digital,Con mentor en vivo,Transferencia,8.0,96.3,16.1,6,0,0.0,0,0,1,6.0,8.0,-36.3,1,0,0,0
3885,2025-03,11,30.0,Idiomas,Autoestudio,Tarjeta de crédito,3.7,72.3,14.5,3,0,4.0,1,0,0,0.2727272727272727,2.3545454545454545,-12.299999999999997,0,0,0,0
2813,2025-04,2,22.0,Idiomas,Autoestudio,Tarjeta de crédito,4.1,44.4,11.9,1,1,3.0,1,0,0,0.5,2.8699999999999997,15.600000000000001,1,0,1,0
1264,2026-03,13,28.0,Diseño,Autoestudio,Tarjeta de crédito,4.4,71.4,13.2,3,0,1.0,0,0,0,0.23076923076923078,3.8500000000000005,-11.400000000000006,0,0,0,0
8380,2025-09,11,32.0,Diseño,Autoestudio,Yape/Plin,11.7,84.5,14.5,4,0,0.0,0,1,0,0.36363636363636365,11.7,-24.5,0,0,0,0
1003,2025-11,2,16.0,Idiomas,Con mentor en vivo,Yape/Plin,4.8,43.1,10.7,1,1,17.0,0,0,1,0.5,1.4000000000000001,16.9,1,0,1,0
5843,2025-10,13,31.0,Finanzas,Con mentor en vivo,Débito,2.1,46.7,8.0,3,0,0.0,0,0,0,0.23076923076923078,2.1,13.299999999999997,0,0,1,0
1836,2025-03,3,33.0,Marketing Digital,Con mentor en vivo,Transferencia,9.0,69.6,11.8,2,0,7.0,1,2,0,0.6666666666666666,4.5,-9.599999999999994,1,0,1,0
3310,2026-05,25,24.0,Marketing Digital,Autoestudio,Yape/Plin,4.3,56.8,12.9,0,0,6.0,0,0,0,0.0,2.315384615384615,3.200000000000003,0,1,1,0
2499,2025-01,2,26.0,Programación,Con mentor en vivo,Tarjeta de crédito,1.0,62.4,11.0,0,0,7.0,0,0,0,0.0,0.5,-2.3999999999999986,1,1,1,0
8743,2026-04,6,28.0,Marketing Digital,Autoestudio,Tarjeta de crédito,2.2,9.1,8.4,1,0,4.0,0,0,0,0.16666666666666666,1.4000000000000001,50.9,0,0,1,0
3101,2025-07,8,25.0,Marketing Digital,Autoestudio,Tarjeta de crédito,3.5,53.3,12.8,1,0,8.0,0,0,0,0.125,1.6333333333333333,6.700000000000003,0,0,1,0
8202,2025-06,10,21.0,Idiomas,Autoestudio,Débito,0.5,13.6,8.1,0,0,26.0,1,1,1,0.0,0.10606060606060606,46.4,0,1,1,0
8414,2025-04,10,20.0,Programación,Autoestudio,Débito,2.3,24.1,9.3,0,0,0.0,1,0,0,0.0,2.3,35.9,0,1,1,0
2355,2025-06,15,32.0,Programación,Autoestudio,Débito,1.2,76.3,11.6,1,1,3.0,0,1,0,0.06666666666666667,0.84,-16.299999999999997,0,0,1,0
6071,2025-03,5,32.0,Programación,Autoestudio,Yape/Plin,1.1,22.6,8.3,0,0,12.0,0,0,1,0.0,0.4052631578947369,37.4,0,1,1,0
8338,2025-10,4,16.0,Diseño,Autoestudio,Tarjeta de crédito,5.6,42.7,10.1,3,0,0.0,0,3,0,0.75,5.6,17.299999999999997,0,0,1,0
4506,2025-07,3,16.0,Programación,Autoestudio,Tarjeta de crédito,2.2,52.6,14.2,1,0,2.0,0,1,0,0.3333333333333333,1.7111111111111115,7.399999999999999,1,0,0,0
4632,2025-06,11,22.0,Programación,Con mentor en vivo,Débito,4.6,82.8,14.4,4,0,2.0,1,0,0,0.36363636363636365,3.577777777777778,-22.799999999999997,0,0,0,0
4369,2026-05,1,37.0,Diseño,Autoestudio,Tarjeta de crédito,3.0,68.9,13.2,4,0,0.0,1,1,0,4.0,3.0,-8.900000000000006,1,0,0,0
6302,2025-01,23,28.0,Diseño,Con mentor en vivo,Yape/Plin,7.9,86.4,18.9,3,0,7.0,1,1,0,0.13043478260869565,3.95,-26.400000000000006,0,0,0,0
7748,2025-03,15,32.0,Finanzas,Con mentor en vivo,Tarjeta de crédito,0.6,35.7,11.1,2,0,19.0,1,0,0,0.13333333333333333,0.16153846153846152,24.299999999999997,0,0,1,0
7338,2025-07,2,26.0,Finanzas,Con mentor en vivo,Yape/Plin,8.2,60.5,14.8,3,0,4.0,0,2,0,1.5,5.218181818181818,-0.5,1,0,0,0
6413,2025-02,8,22.0,Marketing Digital,Autoestudio,Yape/Plin,0.4,18.0,8.4,1,0,2.0,1,1,0,0.125,0.31111111111111117,42.0,0,0,1,0
6059,2025-12,5,25.0,Idiomas,Autoestudio,Yape/Plin,0.9,30.3,11.3,0,0,16.0,0,1,1,0.0,0.2739130434782609,29.7,0,1,1,0
4075,2025-06,8,30.0,Idiomas,Autoestudio,Yape/Plin,1.2,29.4,10.6,3,0,6.0,0,0,0,0.375,0.6461538461538461,30.6,0,0,1,0
7231,2025-11,26,25.0,Idiomas,Con mentor en vivo,Yape/Plin,4.5,47.8,12.5,3,0,13.0,0,3,0,0.11538461538461539,1.575,12.200000000000003,0,0,1,0
1517,2025-09,7,31.0,Diseño,Autoestudio,Tarjeta de crédito,2.8,76.4,14.5,1,0,2.0,0,1,0,0.14285714285714285,2.177777777777778,-16.400000000000006,0,0,0,0
4604,2026-02,8,28.0,Finanzas,Con mentor en vivo,Yape/Plin,0.3,24.4,8.2,0,0,15.0,0,0,1,0.0,0.09545454545454546,35.6,0,1,1,0
1331,2025-09,11,16.0,Diseño,Autoestudio,Débito,2.1,77.4,14.5,9,0,0.0,0,1,0,0.8181818181818182,2.1,-17.400000000000006,0,0,0,0
5741,2026-02,13,20.0,Idiomas,Autoestudio,Yape/Plin,2.0,57.1,14.5,0,0,14.0,0,1,1,0.0,0.6666666666666666,2.8999999999999986,0,1,0,0
8066,2025-12,3,21.0,Finanzas,Autoestudio,Transferencia,1.8,41.4,12.7,0,1,9.0,0,1,0,0.0,0.7875000000000001,18.6,1,1,1,0
6350,2026-01,11,27.0,Programación,Con mentor en vivo,Yape/Plin,1.0,16.7,10.5,1,0,5.0,0,0,0,0.09090909090909091,0.5833333333333333,43.3,0,0,1,0
3081,2025-08,8,20.0,Programación,Autoestudio,Tarjeta de crédito,4.4,25.5,10.1,1,0,6.0,0,0,0,0.125,2.3692307692307693,34.5,0,0,1,0
1624,2025-01,11,26.0,Programación,Con mentor en vivo,Yape/Plin,3.3,27.6,6.8,2,1,24.0,0,0,1,0.18181818181818182,0.7451612903225806,32.4,0,0,1,0
7295,2025-05,4,37.0,Idiomas,Autoestudio,Yape/Plin,4.8,62.8,15.1,4,0,9.0,0,0,0,1.0,2.1,-2.799999999999997,0,0,0,0
677,2025-11,9,40.0,Idiomas,Autoestudio,Tarjeta de crédito,3.1,25.8,8.2,0,0,8.0,1,1,0,0.0,1.4466666666666668,34.2,0,1,1,0
5413,2025-10,5,29.0,Finanzas,Autoestudio,Yape/Plin,4.6,17.7,8.2,2,0,11.0,0,1,0,0.4,1.788888888888889,42.3,0,0,1,0
1384,2026-05,4,23.0,Finanzas,Autoestudio,Yape/Plin,2.6,64.4,12.7,1,0,3.0,1,2,0,0.25,1.82,-4.400000000000006,0,0,1,0
2465,2025-09,3,27.0,Idiomas,Autoestudio,Transferencia,3.9,55.6,,1,0,9.0,0,0,0,0.3333333333333333,1.70625,4.399999999999999,1,0,0,1
4378,2025-05,12,17.0,Idiomas,Con mentor en vivo,Yape/Plin,7.0,83.4,17.1,4,1,1.0,0,2,0,0.3333333333333333,6.125,-23.400000000000006,0,0,0,0
6816,2025-05,3,31.0,Programación,Con mentor en vivo,Transferencia,1.3,25.3,8.3,0,0,20.0,0,1,1,0.0,0.337037037037037,34.7,1,1,1,0
7121,2025-10,8,21.0,Diseño,Autoestudio,Transferencia,6.7,47.0,14.4,1,0,1.0,0,0,0,0.125,5.862500000000001,13.0,0,0,0,0
1964,2026-03,8,21.0,Idiomas,Autoestudio,Tarjeta de crédito,1.6,25.2,6.9,3,0,2.0,0,1,0,0.375,1.2444444444444447,34.8,0,0,1,0
6086,2026-02,15,29.0,Idiomas,Autoestudio,Tarjeta de crédito,5.9,46.9,,1,0,17.0,1,1,0,0.06666666666666667,1.7208333333333334,13.100000000000001,0,0,0,1
8819,2026-02,9,38.0,Idiomas,Autoestudio,Tarjeta de crédito,3.2,67.7,13.1,2,1,4.0,1,0,0,0.2222222222222222,2.0363636363636366,-7.700000000000003,0,0,0,0
7873,2025-09,8,34.0,Programación,Autoestudio,Yape/Plin,5.1,31.9,10.8,8,1,6.0,1,2,0,1.0,2.7461538461538457,28.1,0,0,1,0
6196,2025-08,17,30.0,Idiomas,Autoestudio,Tarjeta de crédito,1.5,94.9,16.8,7,1,0.0,1,2,0,0.4117647058823529,1.5,-34.900000000000006,0,0,0,0
213,2026-03,15,19.0,Programación,Con mentor en vivo,Tarjeta de crédito,4.0,34.6,9.2,1,1,2.0,1,1,0,0.06666666666666667,3.1111111111111116,25.4,0,0,1,0
7354,2025-06,8,19.0,Finanzas,Autoestudio,Tarjeta de crédito,1.3,19.0,6.0,0,0,1.0,0,1,1,0.0,1.1375000000000002,41.0,0,1,1,0
4383,2025-07,35,29.0,Marketing Digital,Autoestudio,Tarjeta de crédito,2.4,14.2,7.8,0,1,21.0,0,1,1,0.0,0.6,45.8,0,1,1,0
8358,2025-12,2,25.0,Finanzas,Autoestudio,Yape/Plin,2.5,54.3,11.5,4,0,1.0,0,1,0,2.0,2.1875,5.700000000000003,1,0,1,0
1841,2025-08,6,26.0,Diseño,Autoestudio,Débito,4.7,45.1,9.3,4,0,2.0,1,2,0,0.6666666666666666,3.655555555555556,14.899999999999999,0,0,1,0
8973,2025-06,4,37.0,Marketing Digital,Con mentor en vivo,Transferencia,1.5,32.1,11.5,3,0,9.0,0,0,1,0.75,0.65625,27.9,0,0,1,0
8503,2025-06,12,26.0,Marketing Digital,Con mentor en vivo,Yape/Plin,0.6,51.2,13.9,1,1,23.0,0,2,1,0.08333333333333333,0.13999999999999999,8.799999999999997,0,0,0,0
1722,2026-02,6,19.0,Idiomas,Autoestudio,Tarjeta de crédito,6.4,50.7,9.2,4,0,0.0,0,0,0,0.6666666666666666,6.4,9.299999999999997,0,0,1,0
1045,2026-01,2,27.0,Idiomas,Autoestudio,Yape/Plin,1.8,31.7,11.4,3,0,10.0,0,2,0,1.5,0.7411764705882352,28.3,1,0,1,0
108,2025-12,4,33.0,Programación,Autoestudio,Yape/Plin,3.3,87.9,16.6,4,1,10.0,0,1,0,1.0,1.3588235294117645,-27.900000000000006,0,0,0,0
6782,2025-03,10,31.0,Diseño,Con mentor en vivo,Tarjeta de crédito,5.8,76.4,14.7,4,0,0.0,0,1,0,0.4,5.8,-16.400000000000006,0,0,0,0
1340,2025-08,10,16.0,Finanzas,Autoestudio,Yape/Plin,4.6,78.8,13.8,2,0,0.0,0,3,0,0.2,4.6,-18.799999999999997,0,0,0,0
4718,2026-06,8,25.0,Idiomas,Autoestudio,Yape/Plin,3.1,81.0,14.3,3,0,6.0,0,1,0,0.375,1.6692307692307693,-21.0,0,0,0,0
4588,2025-06,10,28.0,Marketing Digital,Autoestudio,Débito,2.6,56.7,14.1,8,0,7.0,1,0,0,0.8,1.3,3.299999999999997,0,0,0,0
7107,2025-03,15,26.0,Idiomas,Autoestudio,Yape/Plin,1.7,17.0,7.6,2,0,1.0,0,0,1,0.13333333333333333,1.4875,43.0,0,0,1,0
6672,2025-07,10,20.0,Programación,Autoestudio,Débito,1.0,16.8,7.4,5,1,9.0,0,2,1,0.5,0.4375,43.2,0,0,1,0
8435,2025-07,5,16.0,Finanzas,Autoestudio,Débito,4.0,83.1,15.2,3,0,4.0,0,1,0,0.6,2.5454545454545454,-23.099999999999994,0,0,0,0
5565,2025-02,21,27.0,Idiomas,Autoestudio,Transferencia,0.6,52.5,13.7,4,0,2.0,0,0,0,0.19047619047619047,0.4666666666666667,7.5,0,0,0,0
6539,2025-06,17,28.0,Programación,Con mentor en vivo,Débito,0.6,79.7,13.8,3,1,2.0,1,1,0,0.17647058823529413,0.4666666666666667,-19.700000000000003,0,0,0,0
4345,2025-07,8,30.0,Programación,Con mentor en vivo,Tarjeta de crédito,2.9,19.7,8.1,1,1,36.0,0,0,1,0.125,0.4720930232558139,40.3,0,0,1,0
240,2025-12,28,19.0,Finanzas,Autoestudio,Yape/Plin,7.7,37.6,11.1,2,0,22.0,0,0,1,0.07142857142857142,1.8586206896551727,22.4,0,0,1,0
8516,2025-09,4,25.0,Marketing Digital,Autoestudio,Débito,4.0,27.8,10.1,1,1,0.0,1,1,0,0.25,4.0,32.2,0,0,1,0
3735,2025-06,10,21.0,Idiomas,Autoestudio,Transferencia,1.8,38.7,11.8,0,0,5.0,1,0,0,0.0,1.05,21.299999999999997,0,1,1,0
223,2026-01,9,46.0,Programación,Autoestudio,Débito,1.1,12.5,8.1,0,0,11.0,0,0,1,0.0,0.42777777777777787,47.5,0,1,1,0
3659,2025-07,9,25.0,Finanzas,Con mentor en vivo,Tarjeta de crédito,9.1,68.5,15.3,2,1,9.0,0,0,0,0.2222222222222222,3.98125,-8.5,0,0,0,0
1776,2025-03,19,16.0,Idiomas,Con mentor en vivo,Tarjeta de crédito,4.3,67.3,16.2,3,1,0.0,0,1,0,0.15789473684210525,4.3,-7.299999999999997,0,0,0,0
1150,2026-04,11,39.0,Programación,Autoestudio,Tarjeta de crédito,5.8,69.1,11.8,5,0,5.0,0,1,0,0.45454545454545453,3.383333333333333,-9.099999999999994,0,0,1,0
5621,2025-01,8,28.0,Marketing Digital,Autoestudio,Tarjeta de crédito,0.9,51.6,12.2,1,1,8.0,0,1,0,0.125,0.42000000000000004,8.399999999999999,0,0,1,0
1996,2025-01,9,17.0,Marketing Digital,Con mentor en vivo,Tarjeta de crédito,3.0,36.0,9.3,0,0,16.0,1,1,1,0.0,0.9130434782608696,24.0,0,1,1,0
132,2025-10,4,28.0,Programación,Autoestudio,Yape/Plin,1.8,89.4,15.3,1,0,2.0,0,2,0,0.25,1.4000000000000001,-29.400000000000006,0,0,0,0
4448,2025-04,8,33.0,Diseño,Autoestudio,Transferencia,0.9,31.0,,2,0,44.0,0,0,1,0.25,0.12352941176470589,29.0,0,0,0,1
7662,2025-09,3,26.0,Marketing Digital,Autoestudio,Débito,0.3,62.1,14.0,2,0,1.0,0,2,0,0.6666666666666666,0.2625,-2.1000000000000014,1,0,0,0
5829,2025-03,14,25.0,Programación,Autoestudio,Débito,5.6,88.7,14.3,4,1,1.0,1,2,0,0.2857142857142857,4.9,-28.700000000000003,0,0,0,0
5022,2025-09,10,26.0,Finanzas,Autoestudio,Débito,5.0,56.8,13.1,1,0,1.0,0,0,0,0.1,4.375,3.200000000000003,0,0,0,0
8707,2025-11,4,25.0,Finanzas,Autoestudio,Débito,23.3,60.6,13.2,1,0,4.0,0,2,0,0.25,14.827272727272728,-0.6000000000000014,0,0,0,0
2648,2026-03,11,41.0,Programación,Con mentor en vivo,Débito,10.2,65.0,13.6,4,0,3.0,0,1,0,0.36363636363636365,7.14,-5.0,0,0,0,0
8592,2025-08,12,28.0,Marketing Digital,Con mentor en vivo,Yape/Plin,2.1,58.7,,3,0,7.0,0,2,0,0.25,1.05,1.2999999999999972,0,0,0,1
6125,2025-03,2,28.0,Programación,Autoestudio,Yape/Plin,3.2,75.5,12.7,1,0,3.0,0,0,1,0.5,2.24,-15.5,1,0,1,0
790,2025-01,4,29.0,Marketing Digital,Autoestudio,Tarjeta de crédito,1.1,74.9,13.1,5,0,9.0,0,2,0,1.25,0.48125000000000007,-14.900000000000006,0,0,0,0
2689,2025-12,13,33.0,Programación,Con mentor en vivo,Tarjeta de crédito,2.2,39.6,10.7,1,1,29.0,0,2,1,0.07692307692307693,0.42777777777777776,20.4,0,0,1,0
8341,2026-04,11,41.0,Finanzas,Con mentor en vivo,Yape/Plin,1.2,34.4,8.6,1,0,1.0,0,1,1,0.09090909090909091,1.05,25.6,0,0,1,0
8233,2026-04,4,33.0,Programación,Con mentor en vivo,Transferencia,4.6,67.9,13.4,1,0,3.0,0,0,0,0.25,3.2199999999999998,-7.900000000000006,0,0,0,0
7905,2025-12,13,28.0,Diseño,Autoestudio,Transferencia,0.7,19.4,7.0,0,0,3.0,0,1,0,0.0,0.48999999999999994,40.6,0,1,1,0
4130,2025-08,1,25.0,Idiomas,Autoestudio,Yape/Plin,0.2,69.3,12.9,4,0,2.0,1,2,0,4.0,0.15555555555555559,-9.299999999999997,1,0,1,0
6660,2025-05,3,39.0,Programación,Con mentor en vivo,Yape/Plin,7.4,70.6,12.2,2,0,7.0,0,2,0,0.6666666666666666,3.7,-10.599999999999994,1,0,1,0
8483,2026-06,7,38.0,Diseño,Autoestudio,Tarjeta de crédito,3.1,42.0,12.7,1,1,3.0,0,1,1,0.14285714285714285,2.17,18.0,0,0,1,0
1047,2025-05,4,32.0,Finanzas,Con mentor en vivo,Débito,7.0,76.4,12.3,4,0,4.0,0,0,0,1.0,4.454545454545455,-16.400000000000006,0,0,1,0
